ticker,sector_bucket,sector,obs_date,obs_q,horizon_q,isc_score,isc_trend,isc_ratio,isc_regime,altman_z,altman_regime,piotroski_f,piotroski_regime,beneish_m,beneish_regime,composite_regime,total_return,ann_return,max_drawdown,realized_vol,sector_relative_return,n_forward_days,outcome_regime,price_source,q1_return,q2_return,q3_return,q4_return,q5_return,q6_return,q7_return,q8_return,q9_return,q10_return,q11_return,q12_return
NSC,industrial,Industrials,2022-03-31,8,2,0.050929,-0.0439,1.35,stable,2.084,grey,6,mixed,-2.347,clean,stable,-0.2578,-0.4491,-0.2578,0.2839,-0.1631,126,distressed,tiingo,-0.1948,-0.0782,0.1818,-0.1483,0.0954,-0.148,0.2193,0.0723,-0.1264,0.1407,-0.0316,-0.1132
NSC,industrial,Industrials,2022-03-31,8,4,0.050929,-0.0439,1.35,stable,2.084,grey,6,mixed,-2.347,clean,stable,-0.2529,-0.2529,-0.2864,0.2834,-0.28,252,distressed,tiingo,-0.1948,-0.0782,0.1818,-0.1483,0.0954,-0.148,0.2193,0.0723,-0.1264,0.1407,-0.0316,-0.1132
NSC,industrial,Industrials,2022-03-31,8,8,0.050929,-0.0439,1.35,stable,2.084,grey,6,mixed,-2.347,clean,stable,-0.0884,-0.0452,-0.3313,0.2561,-0.4255,504,rising,tiingo,-0.1948,-0.0782,0.1818,-0.1483,0.0954,-0.148,0.2193,0.0723,-0.1264,0.1407,-0.0316,-0.1132
NSC,industrial,Industrials,2022-03-31,8,12,0.050929,-0.0439,1.35,stable,2.084,grey,6,mixed,-2.347,clean,stable,-0.2197,-0.0794,-0.3313,0.263,-0.6786,756,rising,tiingo,-0.1948,-0.0782,0.1818,-0.1483,0.0954,-0.148,0.2193,0.0723,-0.1264,0.1407,-0.0316,-0.1132
NSC,industrial,Industrials,2022-09-30,10,1,0.074779,0.5879,1.308,stable,2.103,grey,6,mixed,-2.418,clean,stable,0.1818,0.9506,-0.082,0.3044,0.1077,63,stable,tiingo,0.1818,-0.1483,0.0954,-0.148,0.2193,0.0723,-0.1264,0.1407,-0.0316,-0.1132,0.2574,0.1433
NSC,industrial,Industrials,2022-09-30,10,2,0.074779,0.5879,1.308,stable,2.103,grey,6,mixed,-2.418,clean,stable,0.0066,0.0132,-0.2242,0.2827,-0.1421,126,elevated,tiingo,0.1818,-0.1483,0.0954,-0.148,0.2193,0.0723,-0.1264,0.1407,-0.0316,-0.1132,0.2574,0.1433
NSC,industrial,Industrials,2022-09-30,10,4,0.074779,0.5879,1.308,stable,2.103,grey,6,mixed,-2.418,clean,stable,-0.0606,-0.0606,-0.2456,0.242,-0.2752,252,elevated,tiingo,0.1818,-0.1483,0.0954,-0.148,0.2193,0.0723,-0.1264,0.1407,-0.0316,-0.1132,0.2574,0.1433
NSC,industrial,Industrials,2022-09-30,10,8,0.074779,0.5879,1.308,stable,2.103,grey,6,mixed,-2.418,clean,stable,0.224,0.1064,-0.2731,0.2502,-0.3968,504,elevated,tiingo,0.1818,-0.1483,0.0954,-0.148,0.2193,0.0723,-0.1264,0.1407,-0.0316,-0.1132,0.2574,0.1433
NSC,industrial,Industrials,2022-09-30,10,12,0.074779,0.5879,1.308,stable,2.103,grey,6,mixed,-2.418,clean,stable,0.5113,0.1476,-0.2731,0.2539,-0.5026,756,elevated,tiingo,0.1818,-0.1483,0.0954,-0.148,0.2193,0.0723,-0.1264,0.1407,-0.0316,-0.1132,0.2574,0.1433
NSC,industrial,Industrials,2023-06-30,12,1,0.070286,-0.3161,0.613,stable,1.943,grey,6,mixed,-2.59,clean,stable,-0.1264,-0.4175,-0.1713,0.1873,-0.1332,63,rising,tiingo,-0.1264,0.2088,0.0664,-0.1354,0.1576,-0.0491,-0.0544,0.1849,0.1601,-0.0362,0.0064,
NSC,industrial,Industrials,2023-06-30,12,2,0.070286,-0.3161,0.613,stable,1.943,grey,6,mixed,-2.59,clean,stable,0.056,0.1151,-0.2184,0.2243,-0.0438,126,elevated,tiingo,-0.1264,0.2088,0.0664,-0.1354,0.1576,-0.0491,-0.0544,0.1849,0.1601,-0.0362,0.0064,
NSC,industrial,Industrials,2023-06-30,12,4,0.070286,-0.3161,0.613,stable,1.943,grey,6,mixed,-2.59,clean,stable,-0.0264,-0.0264,-0.2184,0.2335,-0.2311,252,elevated,tiingo,-0.1264,0.2088,0.0664,-0.1354,0.1576,-0.0491,-0.0544,0.1849,0.1601,-0.0362,0.0064,
NSC,industrial,Industrials,2023-06-30,12,8,0.070286,-0.3161,0.613,stable,1.943,grey,6,mixed,-2.59,clean,stable,0.2009,0.0958,-0.2511,0.2613,-0.3091,504,elevated,tiingo,-0.1264,0.2088,0.0664,-0.1354,0.1576,-0.0491,-0.0544,0.1849,0.1601,-0.0362,0.0064,
NSC,industrial,Industrials,2023-06-30,12,12,0.070286,-0.3161,0.613,stable,1.943,grey,6,mixed,-2.59,clean,stable,0.4943,0.1509,-0.2511,0.2426,-0.3467,720,elevated,tiingo,-0.1264,0.2088,0.0664,-0.1354,0.1576,-0.0491,-0.0544,0.1849,0.1601,-0.0362,0.0064,
NSC,industrial,Industrials,2024-03-31,14,1,0.048441,0.8285,1.706,stable,1.859,grey,3,weak,-2.7,clean,elevated,-0.1457,-0.4672,-0.1668,0.225,-0.1561,63,rising,tiingo,-0.1457,0.1673,-0.0553,0.0273,0.1069,0.142,-0.0305,0.0052,,,,
NSC,industrial,Industrials,2024-03-31,14,2,0.048441,0.8285,1.706,stable,1.859,grey,3,weak,-2.7,clean,elevated,-0.0027,-0.0054,-0.1668,0.2652,-0.1088,126,elevated,tiingo,-0.1457,0.1673,-0.0553,0.0273,0.1069,0.142,-0.0305,0.0052,,,,
NSC,industrial,Industrials,2024-03-31,14,4,0.048441,0.8285,1.706,stable,1.859,grey,3,weak,-2.7,clean,elevated,-0.0322,-0.0322,-0.1736,0.262,-0.1675,252,elevated,tiingo,-0.1457,0.1673,-0.0553,0.0273,0.1069,0.142,-0.0305,0.0052,,,,
NSC,industrial,Industrials,2024-03-31,14,8,0.048441,0.8285,1.706,stable,1.859,grey,3,weak,-2.7,clean,elevated,0.1922,0.0919,-0.2511,0.2437,-0.1861,504,elevated,tiingo,-0.1457,0.1673,-0.0553,0.0273,0.1069,0.142,-0.0305,0.0052,,,,
NSC,industrial,Industrials,2024-03-31,14,12,0.048441,0.8285,1.706,stable,1.859,grey,3,weak,-2.7,clean,elevated,0.3204,0.1407,-0.2511,0.2451,-0.2223,532,elevated,tiingo,-0.1457,0.1673,-0.0553,0.0273,0.1069,0.142,-0.0305,0.0052,,,,
NTRS,bank,Financials,2022-03-31,8,1,0.075219,0.3823,1.921,stable,0.938,distress,6,mixed,,unknown,elevated,-0.1553,-0.4909,-0.2094,0.3078,-0.0278,63,rising,tiingo,-0.1553,-0.1178,0.0431,-0.0001,-0.1456,-0.0905,0.2475,0.0579,-0.031,0.0747,0.1742,-0.1658
NTRS,bank,Financials,2022-03-31,8,2,0.075219,0.3823,1.921,stable,0.938,distress,6,mixed,,unknown,elevated,-0.2548,-0.4447,-0.2548,0.2922,-0.1164,126,distressed,tiingo,-0.1553,-0.1178,0.0431,-0.0001,-0.1456,-0.0905,0.2475,0.0579,-0.031,0.0747,0.1742,-0.1658
NTRS,bank,Financials,2022-03-31,8,4,0.075219,0.3823,1.921,stable,0.938,distress,6,mixed,,unknown,elevated,-0.2228,-0.2228,-0.3275,0.3365,0.0089,252,rising,tiingo,-0.1553,-0.1178,0.0431,-0.0001,-0.1456,-0.0905,0.2475,0.0579,-0.031,0.0747,0.1742,-0.1658
NTRS,bank,Financials,2022-03-31,8,8,0.075219,0.3823,1.921,stable,0.938,distress,6,mixed,,unknown,elevated,-0.203,-0.1072,-0.43,0.3183,-0.0839,504,rising,tiingo,-0.1553,-0.1178,0.0431,-0.0001,-0.1456,-0.0905,0.2475,0.0579,-0.031,0.0747,0.1742,-0.1658
NTRS,bank,Financials,2022-03-31,8,12,0.075219,0.3823,1.921,stable,0.938,distress,6,mixed,,unknown,elevated,-0.187,-0.0667,-0.43,0.2991,-0.2338,756,rising,tiingo,-0.1553,-0.1178,0.0431,-0.0001,-0.1456,-0.0905,0.2475,0.0579,-0.031,0.0747,0.1742,-0.1658
NTRS,bank,Financials,2022-09-30,10,1,0.100884,0.3357,1.299,elevated,0.951,distress,6,mixed,,unknown,rising,0.0431,0.1841,-0.1514,0.3914,-0.0287,63,elevated,tiingo,0.0431,-0.0001,-0.1456,-0.0905,0.2475,0.0579,-0.031,0.0747,0.1742,-0.1658,0.4957,0.0495
NTRS,bank,Financials,2022-09-30,10,2,0.100884,0.3357,1.299,elevated,0.951,distress,6,mixed,,unknown,rising,0.043,0.0878,-0.1707,0.3755,0.0505,126,elevated,tiingo,0.0431,-0.0001,-0.1456,-0.0905,0.2475,0.0579,-0.031,0.0747,0.1742,-0.1658,0.4957,0.0495
NTRS,bank,Financials,2022-09-30,10,4,0.100884,0.3357,1.299,elevated,0.951,distress,6,mixed,,unknown,rising,-0.1895,-0.1895,-0.3083,0.356,-0.0563,252,rising,tiingo,0.0431,-0.0001,-0.1456,-0.0905,0.2475,0.0579,-0.031,0.0747,0.1742,-0.1658,0.4957,0.0495
NTRS,bank,Financials,2022-09-30,10,8,0.100884,0.3357,1.299,elevated,0.951,distress,6,mixed,,unknown,rising,0.1138,0.0554,-0.3473,0.3039,-0.1103,504,rising,tiingo,0.0431,-0.0001,-0.1456,-0.0905,0.2475,0.0579,-0.031,0.0747,0.1742,-0.1658,0.4957,0.0495
NTRS,bank,Financials,2022-09-30,10,12,0.100884,0.3357,1.299,elevated,0.951,distress,6,mixed,,unknown,rising,0.7125,0.1964,-0.3473,0.3004,0.0518,756,rising,tiingo,0.0431,-0.0001,-0.1456,-0.0905,0.2475,0.0579,-0.031,0.0747,0.1742,-0.1658,0.4957,0.0495
NTRS,bank,Financials,2023-06-30,12,1,0.118119,0.2101,1.152,elevated,0.937,distress,3,weak,,unknown,distressed,-0.0536,-0.1976,-0.1495,0.3675,-0.0534,63,elevated,tiingo,-0.0536,0.2259,0.0473,-0.0294,0.0624,0.1633,-0.1095,0.4285,0.0368,0.0941,0.0172,
NTRS,bank,Financials,2023-06-30,12,2,0.118119,0.2101,1.152,elevated,0.937,distress,3,weak,,unknown,distressed,0.1602,0.3461,-0.2165,0.3264,-0.0349,126,elevated,tiingo,-0.0536,0.2259,0.0473,-0.0294,0.0624,0.1633,-0.1095,0.4285,0.0368,0.0941,0.0172,
NTRS,bank,Financials,2023-06-30,12,4,0.118119,0.2101,1.152,elevated,0.937,distress,3,weak,,unknown,distressed,0.1794,0.1794,-0.2165,0.2816,-0.0428,252,elevated,tiingo,-0.0536,0.2259,0.0473,-0.0294,0.0624,0.1633,-0.1095,0.4285,0.0368,0.0941,0.0172,
NTRS,bank,Financials,2023-06-30,12,8,0.118119,0.2101,1.152,elevated,0.937,distress,3,weak,,unknown,distressed,0.8543,0.3617,-0.2523,0.2899,0.2756,504,elevated,tiingo,-0.0536,0.2259,0.0473,-0.0294,0.0624,0.1633,-0.1095,0.4285,0.0368,0.0941,0.0172,
NTRS,bank,Financials,2023-06-30,12,12,0.118119,0.2101,1.152,elevated,0.937,distress,3,weak,,unknown,distressed,1.4139,0.3613,-0.2523,0.2783,0.4207,720,elevated,tiingo,-0.0536,0.2259,0.0473,-0.0294,0.0624,0.1633,-0.1095,0.4285,0.0368,0.0941,0.0172,
NTRS,bank,Financials,2024-03-31,14,1,0.096133,-0.7196,0.444,stable,0.95,distress,4,mixed,,unknown,elevated,-0.0435,-0.1629,-0.1004,0.2253,-0.0528,63,elevated,tiingo,-0.0435,0.0833,0.1491,-0.0317,0.3432,0.0181,0.0516,0.0349,,,,
NTRS,bank,Financials,2024-03-31,14,2,0.096133,-0.7196,0.444,stable,0.95,distress,4,mixed,,unknown,elevated,0.0361,0.0736,-0.1004,0.2253,-0.1039,126,elevated,tiingo,-0.0435,0.0833,0.1491,-0.0317,0.3432,0.0181,0.0516,0.0349,,,,
NTRS,bank,Financials,2024-03-31,14,4,0.096133,-0.7196,0.444,stable,0.95,distress,4,mixed,,unknown,elevated,0.1529,0.1529,-0.1557,0.2368,0.0206,252,elevated,tiingo,-0.0435,0.0833,0.1491,-0.0317,0.3432,0.0181,0.0516,0.0349,,,,
NTRS,bank,Financials,2024-03-31,14,8,0.096133,-0.7196,0.444,stable,0.95,distress,4,mixed,,unknown,elevated,0.7159,0.3099,-0.2523,0.2683,0.2264,504,elevated,tiingo,-0.0435,0.0833,0.1491,-0.0317,0.3432,0.0181,0.0516,0.0349,,,,
NTRS,bank,Financials,2024-03-31,14,12,0.096133,-0.7196,0.444,stable,0.95,distress,4,mixed,,unknown,elevated,0.9671,0.3778,-0.2523,0.2709,0.2905,532,elevated,tiingo,-0.0435,0.0833,0.1491,-0.0317,0.3432,0.0181,0.0516,0.0349,,,,
NOC,industrial,Industrials,2022-03-31,8,1,0.047091,0.9145,4.626,rising,2.879,grey,4,mixed,-1.662,manipulator,rising,0.0915,0.4196,-0.0978,0.2692,0.173,63,elevated,tiingo,0.0915,-0.0296,0.1639,-0.1369,-0.0174,-0.0498,0.0977,-0.0285,-0.0497,0.2415,-0.1261,0.0339
NOC,industrial,Industrials,2022-03-31,8,2,0.047091,0.9145,4.626,rising,2.879,grey,4,mixed,-1.662,manipulator,rising,0.0593,0.1221,-0.0978,0.2632,0.154,126,elevated,tiingo,0.0915,-0.0296,0.1639,-0.1369,-0.0174,-0.0498,0.0977,-0.0285,-0.0497,0.2415,-0.1261,0.0339
NOC,industrial,Industrials,2022-03-31,8,4,0.047091,0.9145,4.626,rising,2.879,grey,4,mixed,-1.662,manipulator,rising,0.0641,0.0641,-0.2002,0.2814,0.037,252,elevated,tiingo,0.0915,-0.0296,0.1639,-0.1369,-0.0174,-0.0498,0.0977,-0.0285,-0.0497,0.2415,-0.1261,0.0339
NOC,industrial,Industrials,2022-03-31,8,8,0.047091,0.9145,4.626,rising,2.879,grey,4,mixed,-1.662,manipulator,rising,0.0595,0.0293,-0.2229,0.2485,-0.2776,504,elevated,tiingo,0.0915,-0.0296,0.1639,-0.1369,-0.0174,-0.0498,0.0977,-0.0285,-0.0497,0.2415,-0.1261,0.0339
NOC,industrial,Industrials,2022-03-31,8,12,0.047091,0.9145,4.626,rising,2.879,grey,4,mixed,-1.662,manipulator,rising,0.1294,0.0414,-0.2229,0.2363,-0.3295,756,elevated,tiingo,0.0915,-0.0296,0.1639,-0.1369,-0.0174,-0.0498,0.0977,-0.0285,-0.0497,0.2415,-0.1261,0.0339
NOC,industrial,Industrials,2022-09-30,10,1,0.087973,0.3476,1.188,stable,2.749,grey,3,weak,-2.041,clean,elevated,0.1639,0.835,-0.1225,0.3432,0.0898,63,stable,tiingo,0.1639,-0.1369,-0.0174,-0.0498,0.0977,-0.0285,-0.0497,0.2415,-0.1261,0.0339,0.0598,0.2286
NOC,industrial,Industrials,2022-09-30,10,2,0.087973,0.3476,1.188,stable,2.749,grey,3,weak,-2.041,clean,elevated,0.0045,0.0091,-0.2002,0.2995,-0.1442,126,elevated,tiingo,0.1639,-0.1369,-0.0174,-0.0498,0.0977,-0.0285,-0.0497,0.2415,-0.1261,0.0339,0.0598,0.2286
NOC,industrial,Industrials,2022-09-30,10,4,0.087973,0.3476,1.188,stable,2.749,grey,3,weak,-2.041,clean,elevated,-0.0621,-0.0621,-0.2205,0.2471,-0.2767,252,elevated,tiingo,0.1639,-0.1369,-0.0174,-0.0498,0.0977,-0.0285,-0.0497,0.2415,-0.1261,0.0339,0.0598,0.2286
NOC,industrial,Industrials,2022-09-30,10,8,0.087973,0.3476,1.188,stable,2.749,grey,3,weak,-2.041,clean,elevated,0.18,0.0863,-0.2229,0.2283,-0.4408,504,elevated,tiingo,0.1639,-0.1369,-0.0174,-0.0498,0.0977,-0.0285,-0.0497,0.2415,-0.1261,0.0339,0.0598,0.2286
NOC,industrial,Industrials,2022-09-30,10,12,0.087973,0.3476,1.188,stable,2.749,grey,3,weak,-2.041,clean,elevated,0.3883,0.1156,-0.2229,0.2438,-0.6256,756,elevated,tiingo,0.1639,-0.1369,-0.0174,-0.0498,0.0977,-0.0285,-0.0497,0.2415,-0.1261,0.0339,0.0598,0.2286
NOC,industrial,Industrials,2023-06-30,12,1,0.077217,-0.5441,0.38,stable,2.505,grey,4,mixed,-2.032,clean,stable,-0.03,-0.1149,-0.0816,0.1811,-0.0368,63,elevated,tiingo,-0.03,0.0677,0.0002,-0.058,0.2484,-0.1335,0.1025,-0.0094,0.2048,0.0072,0.1331,
NOC,industrial,Industrials,2023-06-30,12,2,0.077217,-0.5441,0.38,stable,2.505,grey,4,mixed,-2.032,clean,stable,0.0356,0.0725,-0.0843,0.2342,-0.0642,126,elevated,tiingo,-0.03,0.0677,0.0002,-0.058,0.2484,-0.1335,0.1025,-0.0094,0.2048,0.0072,0.1331,
NOC,industrial,Industrials,2023-06-30,12,4,0.077217,-0.5441,0.38,stable,2.505,grey,4,mixed,-2.032,clean,stable,-0.0242,-0.0242,-0.1286,0.2076,-0.2289,252,elevated,tiingo,-0.03,0.0677,0.0002,-0.058,0.2484,-0.1335,0.1025,-0.0094,0.2048,0.0072,0.1331,
NOC,industrial,Industrials,2023-06-30,12,8,0.077217,-0.5441,0.38,stable,2.505,grey,4,mixed,-2.032,clean,stable,0.1529,0.0737,-0.1997,0.2382,-0.3571,504,elevated,tiingo,-0.03,0.0677,0.0002,-0.058,0.2484,-0.1335,0.1025,-0.0094,0.2048,0.0072,0.1331,
NOC,industrial,Industrials,2023-06-30,12,12,0.077217,-0.5441,0.38,stable,2.505,grey,4,mixed,-2.032,clean,stable,0.2596,0.0841,-0.2862,0.2458,-0.5814,720,elevated,tiingo,-0.03,0.0677,0.0002,-0.058,0.2484,-0.1335,0.1025,-0.0094,0.2048,0.0072,0.1331,
NOC,industrial,Industrials,2024-03-31,14,1,0.047366,0.5239,1.021,stable,2.571,grey,5,mixed,-2.003,clean,stable,-0.073,-0.2617,-0.1286,0.1672,-0.0834,63,elevated,tiingo,-0.073,0.2187,-0.1128,0.1027,-0.0109,0.2046,-0.0279,0.1918,,,,
NOC,industrial,Industrials,2024-03-31,14,2,0.047366,0.5239,1.021,stable,2.571,grey,5,mixed,-2.003,clean,stable,0.1297,0.2763,-0.1286,0.1724,0.0236,126,stable,tiingo,-0.073,0.2187,-0.1128,0.1027,-0.0109,0.2046,-0.0279,0.1918,,,,
NOC,industrial,Industrials,2024-03-31,14,4,0.047366,0.5239,1.021,stable,2.571,grey,5,mixed,-2.003,clean,stable,0.1052,0.1052,-0.1997,0.2029,-0.0301,252,elevated,tiingo,-0.073,0.2187,-0.1128,0.1027,-0.0109,0.2046,-0.0279,0.1918,,,,
NOC,industrial,Industrials,2024-03-31,14,8,0.047366,0.5239,1.021,stable,2.571,grey,5,mixed,-2.003,clean,stable,0.5257,0.2352,-0.1997,0.2516,0.1474,504,elevated,tiingo,-0.073,0.2187,-0.1128,0.1027,-0.0109,0.2046,-0.0279,0.1918,,,,
NOC,industrial,Industrials,2024-03-31,14,12,0.047366,0.5239,1.021,stable,2.571,grey,5,mixed,-2.003,clean,stable,0.2031,0.0915,-0.2862,0.2544,-0.3396,532,elevated,tiingo,-0.073,0.2187,-0.1128,0.1027,-0.0109,0.2046,-0.0279,0.1918,,,,
NCLH,industrial,Consumer Discretionary,2015-03-31,8,1,,,,unknown,-0.395,distress,5,mixed,-4.673,clean,elevated,-0.1472,-0.471,-0.3512,0.5123,-0.0657,63,rising,tiingo,-0.1472,0.0406,-0.1771,-0.2371,-0.0951,0.2273,0.0134,-0.2076,0.1693,-0.1251,0.1076,-0.0314
NCLH,industrial,Consumer Discretionary,2015-03-31,8,2,,,,unknown,-0.395,distress,5,mixed,-4.673,clean,elevated,-0.1125,-0.2124,-0.3512,0.4657,-0.0178,126,rising,tiingo,-0.1472,0.0406,-0.1771,-0.2371,-0.0951,0.2273,0.0134,-0.2076,0.1693,-0.1251,0.1076,-0.0314
NCLH,industrial,Consumer Discretionary,2015-03-31,8,4,,,,unknown,-0.395,distress,5,mixed,-4.673,clean,elevated,-0.4429,-0.4429,-0.5619,0.5782,-0.47,252,distressed,tiingo,-0.1472,0.0406,-0.1771,-0.2371,-0.0951,0.2273,0.0134,-0.2076,0.1693,-0.1251,0.1076,-0.0314
NCLH,industrial,Consumer Discretionary,2015-03-31,8,8,,,,unknown,-0.395,distress,5,mixed,-4.673,clean,elevated,-0.5031,-0.2951,-0.6921,0.6486,-0.8402,504,distressed,tiingo,-0.1472,0.0406,-0.1771,-0.2371,-0.0951,0.2273,0.0134,-0.2076,0.1693,-0.1251,0.1076,-0.0314
NCLH,industrial,Consumer Discretionary,2015-03-31,8,12,,,,unknown,-0.395,distress,5,mixed,-4.673,clean,elevated,-0.4546,-0.183,-0.6921,0.6048,-0.9135,756,distressed,tiingo,-0.1472,0.0406,-0.1771,-0.2371,-0.0951,0.2273,0.0134,-0.2076,0.1693,-0.1251,0.1076,-0.0314
NCLH,industrial,Consumer Discretionary,2015-09-30,10,1,,,,unknown,-0.116,distress,5,mixed,-1.968,clean,elevated,-0.1472,-0.471,-0.3512,0.5123,-0.2213,63,rising,tiingo,-0.1472,0.0406,-0.1771,-0.2371,-0.0951,0.2273,0.0134,-0.2076,0.1693,-0.1251,0.1076,-0.0314
NCLH,industrial,Consumer Discretionary,2015-09-30,10,2,,,,unknown,-0.116,distress,5,mixed,-1.968,clean,elevated,-0.1125,-0.2124,-0.3512,0.4657,-0.2612,126,rising,tiingo,-0.1472,0.0406,-0.1771,-0.2371,-0.0951,0.2273,0.0134,-0.2076,0.1693,-0.1251,0.1076,-0.0314
NCLH,industrial,Consumer Discretionary,2015-09-30,10,4,,,,unknown,-0.116,distress,5,mixed,-1.968,clean,elevated,-0.4429,-0.4429,-0.5619,0.5782,-0.6575,252,distressed,tiingo,-0.1472,0.0406,-0.1771,-0.2371,-0.0951,0.2273,0.0134,-0.2076,0.1693,-0.1251,0.1076,-0.0314
NCLH,industrial,Consumer Discretionary,2015-09-30,10,8,,,,unknown,-0.116,distress,5,mixed,-1.968,clean,elevated,-0.5031,-0.2951,-0.6921,0.6486,-1.1239,504,distressed,tiingo,-0.1472,0.0406,-0.1771,-0.2371,-0.0951,0.2273,0.0134,-0.2076,0.1693,-0.1251,0.1076,-0.0314
NCLH,industrial,Consumer Discretionary,2015-09-30,10,12,,,,unknown,-0.116,distress,5,mixed,-1.968,clean,elevated,-0.4546,-0.183,-0.6921,0.6048,-1.4685,756,distressed,tiingo,-0.1472,0.0406,-0.1771,-0.2371,-0.0951,0.2273,0.0134,-0.2076,0.1693,-0.1251,0.1076,-0.0314
NCLH,industrial,Consumer Discretionary,2016-03-31,12,1,,,,unknown,0.121,distress,4,mixed,-2.457,clean,elevated,-0.1472,-0.471,-0.3512,0.5123,-0.154,63,rising,tiingo,-0.1472,0.0406,-0.1771,-0.2371,-0.0951,0.2273,0.0134,-0.2076,0.1693,-0.1251,0.1076,-0.0314
NCLH,industrial,Consumer Discretionary,2016-03-31,12,2,,,,unknown,0.121,distress,4,mixed,-2.457,clean,elevated,-0.1125,-0.2124,-0.3512,0.4657,-0.2123,126,rising,tiingo,-0.1472,0.0406,-0.1771,-0.2371,-0.0951,0.2273,0.0134,-0.2076,0.1693,-0.1251,0.1076,-0.0314
NCLH,industrial,Consumer Discretionary,2016-03-31,12,4,,,,unknown,0.121,distress,4,mixed,-2.457,clean,elevated,-0.4429,-0.4429,-0.5619,0.5782,-0.6476,252,distressed,tiingo,-0.1472,0.0406,-0.1771,-0.2371,-0.0951,0.2273,0.0134,-0.2076,0.1693,-0.1251,0.1076,-0.0314
NCLH,industrial,Consumer Discretionary,2016-03-31,12,8,,,,unknown,0.121,distress,4,mixed,-2.457,clean,elevated,-0.5031,-0.2951,-0.6921,0.6486,-1.0131,504,distressed,tiingo,-0.1472,0.0406,-0.1771,-0.2371,-0.0951,0.2273,0.0134,-0.2076,0.1693,-0.1251,0.1076,-0.0314
NCLH,industrial,Consumer Discretionary,2016-03-31,12,12,,,,unknown,0.121,distress,4,mixed,-2.457,clean,elevated,-0.4546,-0.183,-0.6921,0.6048,-1.2956,756,distressed,tiingo,-0.1472,0.0406,-0.1771,-0.2371,-0.0951,0.2273,0.0134,-0.2076,0.1693,-0.1251,0.1076,-0.0314
NCLH,industrial,Consumer Discretionary,2016-09-30,14,1,,,,unknown,0.44,distress,6,mixed,-2.866,clean,elevated,-0.1472,-0.471,-0.3512,0.5123,-0.1576,63,rising,tiingo,-0.1472,0.0406,-0.1771,-0.2371,-0.0951,0.2273,0.0134,-0.2076,0.1693,-0.1251,0.1076,-0.0314
NCLH,industrial,Consumer Discretionary,2016-09-30,14,2,,,,unknown,0.44,distress,6,mixed,-2.866,clean,elevated,-0.1125,-0.2124,-0.3512,0.4657,-0.2186,126,rising,tiingo,-0.1472,0.0406,-0.1771,-0.2371,-0.0951,0.2273,0.0134,-0.2076,0.1693,-0.1251,0.1076,-0.0314
NCLH,industrial,Consumer Discretionary,2016-09-30,14,4,,,,unknown,0.44,distress,6,mixed,-2.866,clean,elevated,-0.4429,-0.4429,-0.5619,0.5782,-0.5782,252,distressed,tiingo,-0.1472,0.0406,-0.1771,-0.2371,-0.0951,0.2273,0.0134,-0.2076,0.1693,-0.1251,0.1076,-0.0314
NCLH,industrial,Consumer Discretionary,2016-09-30,14,8,,,,unknown,0.44,distress,6,mixed,-2.866,clean,elevated,-0.5031,-0.2951,-0.6921,0.6486,-0.8814,504,distressed,tiingo,-0.1472,0.0406,-0.1771,-0.2371,-0.0951,0.2273,0.0134,-0.2076,0.1693,-0.1251,0.1076,-0.0314
NCLH,industrial,Consumer Discretionary,2016-09-30,14,12,,,,unknown,0.44,distress,6,mixed,-2.866,clean,elevated,-0.4546,-0.183,-0.6921,0.6048,-0.9973,756,distressed,tiingo,-0.1472,0.0406,-0.1771,-0.2371,-0.0951,0.2273,0.0134,-0.2076,0.1693,-0.1251,0.1076,-0.0314
NCLH,industrial,Consumer Discretionary,2017-03-31,16,1,,,,unknown,0.604,distress,6,mixed,-2.815,clean,elevated,-0.1472,-0.471,-0.3512,0.5123,-0.1482,63,rising,tiingo,-0.1472,0.0406,-0.1771,-0.2371,-0.0951,0.2273,0.0134,-0.2076,0.1693,-0.1251,0.1076,-0.0314
NCLH,industrial,Consumer Discretionary,2017-03-31,16,2,,,,unknown,0.604,distress,6,mixed,-2.815,clean,elevated,-0.1125,-0.2124,-0.3512,0.4657,-0.1494,126,rising,tiingo,-0.1472,0.0406,-0.1771,-0.2371,-0.0951,0.2273,0.0134,-0.2076,0.1693,-0.1251,0.1076,-0.0314
NCLH,industrial,Consumer Discretionary,2017-03-31,16,4,,,,unknown,0.604,distress,6,mixed,-2.815,clean,elevated,-0.4429,-0.4429,-0.5619,0.5782,-0.4965,252,distressed,tiingo,-0.1472,0.0406,-0.1771,-0.2371,-0.0951,0.2273,0.0134,-0.2076,0.1693,-0.1251,0.1076,-0.0314
NCLH,industrial,Consumer Discretionary,2017-03-31,16,8,,,,unknown,0.604,distress,6,mixed,-2.815,clean,elevated,-0.5031,-0.2951,-0.6921,0.6486,-0.8705,504,distressed,tiingo,-0.1472,0.0406,-0.1771,-0.2371,-0.0951,0.2273,0.0134,-0.2076,0.1693,-0.1251,0.1076,-0.0314
NCLH,industrial,Consumer Discretionary,2017-03-31,16,12,,,,unknown,0.604,distress,6,mixed,-2.815,clean,elevated,-0.4546,-0.183,-0.6921,0.6048,-1.542,756,distressed,tiingo,-0.1472,0.0406,-0.1771,-0.2371,-0.0951,0.2273,0.0134,-0.2076,0.1693,-0.1251,0.1076,-0.0314
